분야,헤드라인,신문사,뉴스url,본문요약,keyword,총 댓글수,긍정적 댓글비율(%)
IT/과학,고객의 시간을 뺏어라! 차세대 산업 ‘OTT’ 전쟁,KBS,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=056&aid=0010769058&date=20191201&type=1&rankingSectionId=105&rankingSeq=17,"['지난 12일 콘텐츠의 제왕이라고 해도 과언이 아닌 디즈니가 드디어 OTT 서비스인 디즈니 플러스 서비스를 시작했다.', '이에 비해 디즈니 플러스는 3천여 개의 콘텐츠만 보유하고 있어서 콘텐츠 개수만 놓고 보면 훨씬 뒤처지는 것처럼 보인다.', '이에 비해 디즈니 플러스는 블록버스터를 대거 보유하고 있을 뿐만 아니라 가족 친화적이기 때문에 디즈니 플러스의 등장은 기존 넷플릭스의 단점을 보완하고 나아가 OTT 산업 전체를 성장시키는 촉매가 될 가능성이 크다.']",['콘텐츠'],18,44.44444444444444
IT/과학,"사라진 업비트 이더리움, 어디로 가나",블로터,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=293&aid=0000025764&date=20191201&type=1&rankingSectionId=105&rankingSeq=18,"['| 최초로 업 비트 이 더리 움이 이체된 지갑에서 다른 지갑으로 자금이 옮겨 지는 모습 ( 출처 =이 더 스캔) | 최초로 업 비트 이 더리 움이 이체된 지갑에서 다른 지갑으로 자금이 옮겨 지는 모습 ( 출처 =이 더 스캔) 사리 진 이 더리 움 추 척 대시 보드 | 탈취된 이 더리 움이 어떤 지갑으로 송금됐는지 보여주는 시각화 자료 ( 출처= 웁살라 시큐리티) | 탈취된 이 더리 움이 어떤 지갑으로 송금됐는지 보여주는 시각화 자료 ( 출처= 웁살라 시큐리티) 11월 27일 오후 1시 6분, 국내 암호 화폐 거래소 업 비트에서 이 더리 움 34만 2천개가 알 수 없는 지갑으로 출금됐습니다.', '이 더 스캔 입출금 내역에 따르면, 이 작업은 같은 날 오후 5시 53분까지 진행됐습니다.', '총 4개의 다른 지갑으로 13번에 걸쳐 자금을 출금시킨 것입니다.']",['암호'],58,20.689655172413794
IT/과학,각각 다른 얼굴로 2010년대 비춰준 10개의 태양,한겨레,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=028&aid=0002476670&date=20191201&type=1&rankingSectionId=105&rankingSeq=19,"['유럽 우주국 제공 2010년대의 태양들. 왼쪽 위부터 2010년 2월 20일, 2011년 2월 1일, 2012년 1월 20일, 2013년 2월 5일, 2014년 1월 28일, 그리고 아 랫 줄 왼쪽부터 2015년 1월 19일, 2016년 2월 5일, 2017년 1월 22일, 2018년 2월 2일, 2019년 2월 1일의 태양. 맨 오른쪽 위· 아래의 2014년과 2019년 태양이 확연히 대비된다.', '유럽 우주국 제공 지금은 태양 흑점 활동을 기록하기 시작한 이후 24 번째 태양 주기의 마지막 단계다.', '지구를 돌면서 태양을 관측하는 유럽 우주국 (ESA) 의 프로 바 2(Proba-2) 위성이다.']",['태양'],15,33.33333333333333
IT/과학,애플·화웨이에 삼성 갤S11까지...대세로 뜬 ‘인덕션폰’,서울경제,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=011&aid=0003659595&date=20191201&type=1&rankingSectionId=105&rankingSeq=20,"['삼성전자가 내년 2월 공개할 갤 럭 시 S11+ 렌더링 이미지/ 사진제공= 온 리 크스 삼성전자가 내년 2월 공개할 갤 럭 시 S11+ 렌더링 이미지/ 사진제공= 온 리 크스 삼성전자 (005930) 애플 아이 폰 11 프로/ 권 경원기자 애플 아이 폰 11 프로/ 권 경원기자 [ 서울경제] 애플 아이 폰 11 시리즈가 대형 카메라 모듈로 ‘ 인덕 션 폰’ 이라는 혹평을 받았지만 내년부터 는 인덕 션 디자인을 채택한 최신 플래그 십 폰 이 늘어날 것으로 보인다.', '갤 럭 시 S11 시리즈엔 갤 럭 시 스마트 폰 중 처음으로 1억 800만 화소 카메라가 탑재되는 것으로 알려 졌다.', '이후 올해 하반기 출시한 메이트 30 시리즈엔 사각이 아닌 원형의 모듈 안에 카메라를 배치했다.']",['카메라'],79,22.78481012658228
IT/과학,"갤럭시S11, 추정스펙 보니…""카메라 혁신 눈에 띄네""",매일경제,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=009&aid=0004473496&date=20191201&type=1&rankingSectionId=105&rankingSeq=21,"[""◆ 인덕 션 디자인 연상… 'L 자· 주사위 5' 카메라 배치 갤 럭 시 S11에서 가장 큰 변화는 카메라다."", '갤 럭 시 S11 플러스 렌더링을 보면 카메라 모듈이 직 사각형 형태는 일반 시리즈와 같지만 모듈 안의 5개 카메라 렌즈 배치가 무작위로 흩어져 있다.', '◆ 스페이스 줌 채택에 1억 800만 화소 카메라 적용 카메라 기능도 다양화된다.']",['카메라'],182,19.78021978021978
IT/과학,"""버스도 안 다니는데"" 공공부문 차량 2부제에 대덕특구 볼멘소리",연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011248292&date=20191201&type=1&rankingSectionId=105&rankingSeq=22,"['대전 대덕연구개발 특구 전경[ 연구개발 특구진흥재단 제공. 재판매 및 DB 금지] 대전 대덕연구개발 특구 전경[ 연구개발 특구진흥재단 제공. 재판매 및 DB 금지] 미세 먼지 예비 저감조치 차량 2 부 제 시행[ 연합 뉴스 자료사진] 미세 먼지 예비 저감조치 차량 2 부 제 시행[ 연합 뉴스 자료사진] "" 보안상 민가와 떨어져 섬이나 다름없어… 일괄 적용은 비합리적""( 대전= 연합 뉴스) 박 주영 기자 = "" 전 철도 버스도 안 다니는데 자가용 없이 어떻게 출퇴근하라 건가요. ""1 일부터 수도권과 특· 광역시에서 미세 먼지 저감을 위한 공공기관 차량 2부 제가 시행된 가운데 대전 대덕연구개발 특구 내 정부 출연 연구기관( 이하 출연 연) 과학자들은 \' 현실을 고려하지 않은 정책\' 이라며 불만을 터뜨렸다.', '셔틀버스는 정문까지만 운행해 차량 2 부제에 걸리는 날에는 카풀을 하는 수밖에 없다.', '한국 원자력연구원도 시내버스가 정문 앞까지 운행하지 않기 때문에 시내버스에서 내려 600ｍ 정도 떨어져 있는 입구까지 걸어간 뒤 각자 연구실로 가야 한다.']",['출연'],61,22.950819672131146
IT/과학,하반기 폴란드향 리튬이온 배터리 수출 급증…왜?,전자신문,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=030&aid=0002854701&date=20191201&type=1&rankingSectionId=105&rankingSeq=23,"['LG 화학 오 창 전 기차 배터리 생산라인. ( 사진 =LG 화학) LG 화학 오 창 전 기차 배터리 생산라인. ( 사진 =LG 화학) [Copyright ⓒ 전자신문 & 전자신문 인터넷, 무단 전재 및 재배포 금지] 올해 하반기 폴란드 향 리튬이온 배터리 수출이 급증한 것으로 나타났다.', '업계에서는 폴란드 향 리튬이온 배터리 수출 증가 배경을 LG 화학 폴란드 신공장 램프 업 지연 영향으로 분석하고 있다.', '업계 관계자는 “ 램프 업이 단계적으로 진행되기 때문에 폴란드 공장 가동 초기 국내 오 창 공장에서 생산된 배터리 셀을 받아 패 키 징 작업을 진행하면서 수출 물량이 증가한 것으로 보인다” 면서 “ 램프 업이 완료되면 전극 공정부터 패 키 징까지 전체 공정이 원활하게 진행될 수 있을 것으로 보인다” 고 말했다.이']",['폴란드'],23,21.73913043478261
IT/과학,삼성 갤럭시 폴드 완판 행진... 29개국→60개국 출시 확대,한국일보,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=469&aid=0000444830&date=20191201&type=1&rankingSectionId=105&rankingSeq=24,"['삼성전자 ‘ 갤 럭 시 폴드’ 국내 판매가 시작된 지난 9월 서울 서초구 삼성 딜 라이트 샵에 제품이 전시돼 있는 모습. 연합 뉴스 삼성전자 ‘ 갤 럭 시 폴드’ 국내 판매가 시작된 지난 9월 서울 서초구 삼성 딜 라이트 샵에 제품이 전시돼 있는 모습. 연합 뉴스 정혜 순 삼성전자 무선 사업부 프레임 워크 개발 그룹 상무가 10월 29일( 현지시간) 미국 캘리포니아 주 새 너 제이 컨벤션센터에서 열린 ‘ 삼성 개발자 콘퍼런스 2019’에서 갤 럭 시 폴드 차기 작으로 예상되는 새 폴 더블 폰의 접는 방식을 소개하고 있다.', '삼성전자 제공 정혜 순 삼성전자 무선 사업부 프레임 워크 개발 그룹 상무가 10월 29일( 현지시간) 미국 캘리포니아 주 새 너 제이 컨벤션센터에서 열린 ‘ 삼성 개발자 콘퍼런스 2019’에서 갤 럭 시 폴드 차기 작으로 예상되는 새 폴 더블 폰의 접는 방식을 소개하고 있다.', '삼성전자 제공 삼성전자의 첫 폴 더블( 접을 수 있는) 스마트 폰 ‘ 갤 럭 시 폴드’ 가 예상을 뛰어 넘는 인기를 얻자 삼성전자가 출시 국가를 내년 초까지 60여개국으로 확대하기로 했다.']",['폴드'],32,37.5
IT/과학,"이더리움 개발자, 북한에 암호화폐 기술제공 혐의로 체포",파이낸셜뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=014&aid=0004335737&date=20191201&type=1&rankingSectionId=105&rankingSeq=25,"['북한에 블록 체인과 암호 화폐에 대한 고도의 기술 정보를 제공해 북한이 이를 자금 세탁과 제재 회피 수단으로 활용할 수 있는 가능성을 열어 줬다는 혐의다.30', '일 블록 체인 전문매체 더블 록에 따르면 미국 뉴욕 남부지방 검사와 연방수사 국 (FBI) 은 버질 그리피스를 미국 제재 법 위반과 북한 여행 혐의로 기소했다고 밝혔다.', '그리피스는 지난 4월 북한 평양에서 열린 ‘ 평양 블록 체인· 암호 화폐 컨퍼런스 ’에 참석했다.']",['제재'],42,21.428571428571427
IT/과학,"삼성전자, 5G 표준특허 글로벌 2위…3위에 LG전자",연합뉴스,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=001&aid=0011248279&date=20191201&type=1&rankingSectionId=105&rankingSeq=26,"['전자도 삼성전자를 바짝 뒤쫓으며 한국 기업의 활약이 두드러졌으나 1위는 중국 화웨이에 내준 것으로 나타났다.1', '일 업계에 따르면 독일 시장조사업체 아이 플 리 틱스 (IPlytics) 는 최근 공개한 보고서에서 삼성전자의 5G 표준 특허 선언 건수가 2천 846건으로 집계됐다고 밝혔다.', '보고서에 따르면 삼성전자는 승인 건수가 1천 746건으로 집계돼 전체 1위를 기록했고, 2위는 노 키아 (1 천 683건), 3위는 LG 전자 (1 천 548건), 4위는 화 웨이 (1 천 337건) 로 조사됐다.ZTE,']",['특허'],22,50.0
IT/과학,'리니지2M'에선 3만3천원으로 10초의 즐거움을 살 수 있습니다 [홍IT인간],한국경제TV,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=215&aid=0000828247&date=20191201&type=2&rankingSectionId=105&rankingSeq=27,"['그러나 어디까지나 리 니지 2M 은 모바일 게임입니다.', ""특히 이번 리 니지 2M 게임 캐릭터의 직업까지 뽑는 ' 클래스 뽑기 '를 최초로 도입했습니다."", '과 금을 하지 않고도 게임은 충분히 즐길 수 있습니다.']",['게임'],300,19.0
IT/과학,"[이광식의 천문학+] 65년 전 오늘, ‘우주 운석’에 얻어맞은 여자",서울신문,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=081&aid=0003047708&date=20191201&type=1&rankingSectionId=105&rankingSeq=28,"['운석에 맞은 앤 호지 스와 박물관에 보관되어 있는 호지 스 운석 복제품./ 사진 =davidreneke 운석에 맞은 앤 호지 스와 박물관에 보관되어 있는 호지 스 운석 복제품./ 사진 =davidreneke 지붕을 뚫고 들어와 호지 스 부인의 허리를 강타한 운석. 위에 뚫어진 첮장이 보인다.', '운석에 맞은 주부의 이름은 앤 호지 스. 부인을 강타한 운석은 소프트볼 크기의 3.8kg 운석으로, 태양계가 생성될 때 만들어 진 45억 살이나 된 우주 암석이었다.', '\' 내셔널 지 오 그래픽 \'에 따르면, \' 떨어지는 별: 유성- 운석 가이드"" 책을 쓴 마이클 레이놀즈는 "" 인간 역사상 얼마나 많은 사람이 살았는지 생각해 보라.']",['운석'],6,50.0
IT/과학,"""사람보다 더 사람같은""…갈수록 진화하는 AI비서",조선비즈,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=366&aid=0000454093&date=20191201&type=1&rankingSectionId=105&rankingSeq=29,"['경쟁이 본격화된 것은 2014 년 아마존이 AI 스피커 ‘ 에코 ’를 출시하면서 다. 에코에는 AI ‘ 알렉 사’ 가 탑재됐다.', '애플은 지난 10월 시리 기능을 전작보다 강화시켜 탑 재한 3 세대 무선 이어폰 ‘ 에어 팟 프로 ’를 공개했다.', '또 AI 비서에 셀 럽 목소리를 구현하는 것도 세계적인 추세다.']",['탑재'],16,37.5
IT/과학,[IT핫테크]'발사형 드론' 개발됐다,전자신문,https://news.naver.com/main/ranking/read.nhn?rankingType=popular_day&oid=030&aid=0002854687&date=20191201&type=1&rankingSectionId=105&rankingSeq=30,"['캘리포니아 공과 대학과 NASA JPL이 함께 개발한 스퀴드 드론 발사 모습. < 사진 =CALTECH> 캘리포니아 공과 대학과 NASA JPL이 함께 개발한 스퀴드 드론 발사 모습. 캘리포니아 공과 대학과 NASA JPL이 함께 개발한 스퀴드 드론. < 사진 =CALTECH> 캘리포니아 공과 대학과 NASA JPL이 함께 개발한 스퀴드 드론. [Copyright ⓒ 전자신문 & 전자신문 인터넷, 무단 전재 및 재배포 금지] 마치 대포처럼 공중으로 쏘아 올리는 드론이 개발됐다.', ""최근 캘리포니아 공과 대학과 미 항공 우주국 (NASA) 의 제트추진 연구소는 발사형 드론 ' 스퀴드 (SQUID)' 시제품을 공개했다."", '이 드론은 지상에서는 럭비공 모양을 하고 있다가 공중에서 스스로 모양을 변형해 임무를 수행하는 것이 특징이다.']",['발사'],9,22.22222222222222
